Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
3456.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,20.04
3457.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,17.66
3458.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,17.66
3459.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,27.64
3460.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,20.04
3461.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,26.66
3462.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,18.39
3463.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,25.88
3464.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,24.01
3465.0,Brazil,Potatoes,1999,164604.0,1761.0,127585.0,25.32
3466.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,21.59
3467.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,20.04
3468.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,17.66
3469.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,17.66
3470.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,27.64
3471.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,20.04
3472.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,26.66
3473.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,18.39
3474.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,25.88
3475.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,24.01
3476.0,Brazil,"Rice, paddy",1999,30708.0,1761.0,127585.0,25.32
3477.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,21.59
3478.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,20.04
3479.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,17.66
3480.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,17.66
3481.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,27.64
3482.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,20.04
3483.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,26.66
3484.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,18.39
3485.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,25.88
3486.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,24.01
3487.0,Brazil,Sorghum,1999,15711.0,1761.0,127585.0,25.32
3488.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,21.59
3489.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,20.04
3490.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,17.66
3491.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,17.66
3492.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,27.64
3493.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,20.04
3494.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,26.66
3495.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,18.39
3496.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,25.88
3497.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,24.01
3498.0,Brazil,Soybeans,1999,23724.0,1761.0,127585.0,25.32
3499.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,21.59
3500.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,20.04
3501.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,17.66
3502.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,17.66
3503.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,27.64
3504.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,20.04
3505.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,26.66
3506.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,18.39
3507.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,25.88
3508.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,24.01
3509.0,Brazil,Sweet potatoes,1999,109463.0,1761.0,127585.0,25.32
3510.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,21.59
3511.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,20.04
3512.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,17.66
3513.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,17.66
3514.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,27.64
3515.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,20.04
3516.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,26.66
3517.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,18.39
3518.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,25.88
3519.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,24.01
3520.0,Brazil,Wheat,1999,19699.0,1761.0,127585.0,25.32
3521.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,21.59
3522.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,20.04
3523.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,17.66
3524.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,17.66
3525.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,27.64
3526.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,20.04
3527.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,26.66
3528.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,18.39
3529.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,25.88
3530.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,24.01
3531.0,Brazil,Yams,1999,92000.0,1761.0,127585.0,25.32
3532.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,21.69
3533.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,20.32
3534.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,18.01
3535.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,18.01
3536.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,27.5
3537.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,20.32
3538.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,26.82
3539.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,18.65
3540.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,25.71
3541.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,24.36
3542.0,Brazil,Cassava,2000,134815.0,1761.0,140423.0,25.35
3543.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,21.69
3544.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,20.32
3545.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,18.01
3546.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,18.01
3547.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,27.5
3548.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,20.32
3549.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,26.82
3550.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,18.65
3551.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,25.71
3552.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,24.36
3553.0,Brazil,Maize,2000,27182.0,1761.0,140423.0,25.35
3554.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,21.69
3555.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,20.32
3556.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,18.01
3557.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,18.01
3558.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,27.5
3559.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,20.32
3560.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,26.82
3561.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,18.65
3562.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,25.71
3563.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,24.36
3564.0,Brazil,Potatoes,2000,171813.0,1761.0,140423.0,25.35
3565.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,21.69
3566.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,20.32
3567.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,18.01
3568.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,18.01
3569.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,27.5
3570.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,20.32
3571.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,26.82
3572.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,18.65
3573.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,25.71
3574.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,24.36
3575.0,Brazil,"Rice, paddy",2000,30382.0,1761.0,140423.0,25.35
3576.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,21.69
3577.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,20.32
3578.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,18.01
3579.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,18.01
3580.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,27.5
3581.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,20.32
3582.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,26.82
3583.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,18.65
3584.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,25.71
3585.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,24.36
3586.0,Brazil,Sorghum,2000,15013.0,1761.0,140423.0,25.35
3587.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,21.69
3588.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,20.32
3589.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,18.01
3590.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,18.01
3591.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,27.5
3592.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,20.32
3593.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,26.82
3594.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,18.65
3595.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,25.71
3596.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,24.36
3597.0,Brazil,Soybeans,2000,24033.0,1761.0,140423.0,25.35
3598.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,21.69
3599.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,20.32
3600.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,18.01
3601.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,18.01
3602.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,27.5
3603.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,20.32
3604.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,26.82
3605.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,18.65
3606.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,25.71
3607.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,24.36
3608.0,Brazil,Sweet potatoes,2000,110351.0,1761.0,140423.0,25.35
3609.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,21.69
3610.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,20.32
3611.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,18.01
3612.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,18.01
3613.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,27.5
3614.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,20.32
3615.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,26.82
3616.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,18.65
3617.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,25.71
3618.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,24.36
3619.0,Brazil,Wheat,2000,15156.0,1761.0,140423.0,25.35
3620.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,21.69
3621.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,20.32
3622.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,18.01
3623.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,18.01
3624.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,27.5
3625.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,20.32
3626.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,26.82
3627.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,18.65
3628.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,25.71
3629.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,24.36
3630.0,Brazil,Yams,2000,91522.0,1761.0,140423.0,25.35
3631.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,22.14
3632.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,20.96
3633.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,18.67
3634.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,18.67
3635.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,27.69
3636.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,20.96
3637.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,27.08
3638.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,19.73
3639.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,26.08
3640.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,24.99
3641.0,Brazil,Cassava,2001,135418.0,1761.0,151523.0,25.59
3642.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,22.14
3643.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,20.96
3644.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,18.67
3645.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,18.67
3646.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,27.69
3647.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,20.96
3648.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,27.08
3649.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,19.73
3650.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,26.08
3651.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,24.99
3652.0,Brazil,Maize,2001,34019.0,1761.0,151523.0,25.59
3653.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,22.14
3654.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,20.96
3655.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,18.67
3656.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,18.67
3657.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,27.69
3658.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,20.96
3659.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,27.08
3660.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,19.73
3661.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,26.08
3662.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,24.99
3663.0,Brazil,Potatoes,2001,184997.0,1761.0,151523.0,25.59
3664.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,22.14
3665.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,20.96
3666.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,18.67
3667.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,18.67
3668.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,27.69
3669.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,20.96
3670.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,27.08
3671.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,19.73
3672.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,26.08
3673.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,24.99
3674.0,Brazil,"Rice, paddy",2001,32405.0,1761.0,151523.0,25.59
3675.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,22.14
3676.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,20.96
3677.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,18.67
3678.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,18.67
3679.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,27.69
3680.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,20.96
3681.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,27.08
3682.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,19.73
3683.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,26.08
3684.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,24.99
3685.0,Brazil,Sorghum,2001,18654.0,1761.0,151523.0,25.59
3686.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,22.14
3687.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,20.96
3688.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,18.67
3689.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,18.67
3690.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,27.69
3691.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,20.96
3692.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,27.08
3693.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,19.73
3694.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,26.08
3695.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,24.99
3696.0,Brazil,Soybeans,2001,27105.0,1761.0,151523.0,25.59
3697.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,22.14
3698.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,20.96
3699.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,18.67
3700.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,18.67
3701.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,27.69
3702.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,20.96
3703.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,27.08
3704.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,19.73
3705.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,26.08
3706.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,24.99
3707.0,Brazil,Sweet potatoes,2001,113496.0,1761.0,151523.0,25.59
3708.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,22.14
3709.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,20.96
3710.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,18.67
3711.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,18.67
3712.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,27.69
3713.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,20.96
3714.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,27.08
3715.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,19.73
3716.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,26.08
3717.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,24.99
3718.0,Brazil,Wheat,2001,19488.0,1761.0,151523.0,25.59
3719.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,22.14
3720.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,20.96
3721.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,18.67
3722.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,18.67
3723.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,27.69
3724.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,20.96
3725.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,27.08
3726.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,19.73
3727.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,26.08
3728.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,24.99
3729.0,Brazil,Yams,2001,90385.0,1761.0,151523.0,25.59
3730.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,22.5
3731.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,21.3
3732.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,19.09
3733.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,19.09
3734.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,27.85
3735.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,21.3
3736.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,27.27
3737.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,19.49
3738.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,26.01
3739.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,25.18
3740.0,Brazil,Cassava,2002,137949.0,1761.0,145552.0,25.56
3741.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,22.5
3742.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,21.3
3743.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,19.09
3744.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,19.09
3745.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,27.85
3746.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,21.3
3747.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,27.27
3748.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,19.49
3749.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,26.01
3750.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,25.18
3751.0,Brazil,Maize,2002,30559.0,1761.0,145552.0,25.56
3752.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,22.5
3753.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,21.3
3754.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,19.09
3755.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,19.09
3756.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,27.85
3757.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,21.3
3758.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,27.27
3759.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,19.49
3760.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,26.01
3761.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,25.18
3762.0,Brazil,Potatoes,2002,194038.0,1761.0,145552.0,25.56
3763.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,22.5
3764.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,21.3
3765.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,19.09
3766.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,19.09
3767.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,27.85
3768.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,21.3
3769.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,27.27
3770.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,19.49
3771.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,26.01
3772.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,25.18
3773.0,Brazil,"Rice, paddy",2002,33246.0,1761.0,145552.0,25.56
3774.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,22.5
3775.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,21.3
3776.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,19.09
3777.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,19.09
3778.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,27.85
3779.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,21.3
3780.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,27.27
3781.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,19.49
3782.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,26.01
3783.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,25.18
3784.0,Brazil,Sorghum,2002,18573.0,1761.0,145552.0,25.56
3785.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,22.5
3786.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,21.3
3787.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,19.09
3788.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,19.09
3789.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,27.85
3790.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,21.3
3791.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,27.27
3792.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,19.49
3793.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,26.01
3794.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,25.18
3795.0,Brazil,Soybeans,2002,25739.0,1761.0,145552.0,25.56
3796.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,22.5
3797.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,21.3
3798.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,19.09
3799.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,19.09
3800.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,27.85
3801.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,21.3
3802.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,27.27
3803.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,19.49
3804.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,26.01
3805.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,25.18
3806.0,Brazil,Sweet potatoes,2002,113463.0,1761.0,145552.0,25.56
3807.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,22.5
3808.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,21.3
3809.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,19.09
3810.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,19.09
3811.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,27.85
3812.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,21.3
3813.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,27.27
3814.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,19.49
3815.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,26.01
3816.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,25.18
3817.0,Brazil,Wheat,2002,14754.0,1761.0,145552.0,25.56
3818.0,Brazil,Yams,2002,92000.0,1761.0,145552.0,22.5
3819.0,Brazil,Yams,2002,92000.0,1761.0,145552.0,21.3
3820.0,Brazil,Yams,2002,92000.0,1761.0,145552.0,19.09
